timestamp,station_id,power_demand_kw,generator_output_kw,energy_consumption_kwh,battery_soc_percent,battery_charge_kw,battery_discharge_kw,fuel_consumption_l,temperature_c,humidity_percent,pressure_hpa,wind_speed_mps,sensor_anomaly_score,sensor_anomaly_status,sensor_anomaly_type,event_type,source,data_quality,target_power_demand_1h_kw,target_battery_soc_1h_percent,target_energy_demand_6h_kwh,target_energy_demand_24h_kwh,target_energy_deficit_risk,split
2026-08-09T09:00:00Z,MTR,84.25,84.25,84.25,98.0,0.0,0.0,22.97,-27.63,66.68,987.32,13.68,0.9249,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,84.38,98.0,511.81,1919.46,0.0,train
2026-08-09T10:00:00Z,MTR,84.38,84.38,84.38,98.0,0.0,0.0,23.0,-25.8,66.27,979.62,13.19,1.0218,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,82.87,98.0,511.7,1917.68,0.0,train
2026-08-09T11:00:00Z,MTR,82.87,82.87,82.87,98.0,0.0,0.0,22.6,-25.44,58.3,983.22,14.36,0.6456,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,85.6,98.0,512.37,1925.4,0.0,train
2026-08-09T12:00:00Z,MTR,85.6,85.6,85.6,98.0,0.0,0.0,23.32,-27.45,67.37,979.88,14.23,1.2679,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,88.75,98.0,510.94,1927.16,0.0,train
2026-08-09T13:00:00Z,MTR,88.75,88.75,88.75,98.0,0.0,0.0,24.15,-28.68,66.91,980.49,14.51,1.5144,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,84.34,98.0,505.43,1927.63,0.0,train
2026-08-09T14:00:00Z,MTR,84.34,84.34,84.34,98.0,0.0,0.0,22.99,-27.18,61.51,980.17,14.2,0.9935,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,85.87,98.0,504.62,1933.47,0.0,train
2026-08-09T15:00:00Z,MTR,85.87,85.87,85.87,98.0,0.0,0.0,23.39,-27.6,67.11,984.31,13.95,1.0948,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,84.27,98.0,501.46,1938.35,0.0,train
2026-08-09T16:00:00Z,MTR,84.27,84.27,84.27,98.0,0.0,0.0,22.97,-27.72,65.36,984.67,14.54,0.3655,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,83.54,98.0,499.14,1945.03,0.0,train
2026-08-09T17:00:00Z,MTR,83.54,83.54,83.54,98.0,0.0,0.0,22.78,-27.06,66.04,983.14,15.14,0.8695,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,84.17,98.0,487.47,1949.26,0.0,train
2026-08-09T18:00:00Z,MTR,84.17,84.17,84.17,98.0,0.0,0.0,22.94,-26.54,66.72,981.05,14.6,0.7912,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,83.24,98.0,474.53,1954.05,0.0,train
2026-08-09T19:00:00Z,MTR,83.24,83.24,83.24,98.0,0.0,0.0,22.7,-26.58,64.61,982.15,14.09,0.7426,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,83.53,98.0,460.52,1957.33,0.0,train
2026-08-09T20:00:00Z,MTR,83.53,83.53,83.53,98.0,0.0,0.0,22.78,-27.22,67.63,984.89,13.9,0.8027,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,82.71,98.0,446.82,1964.25,0.0,train
2026-08-09T21:00:00Z,MTR,82.71,82.71,82.71,98.0,0.0,0.0,22.56,-27.95,66.69,984.68,14.6,0.8327,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,81.95,98.0,433.34,1968.24,0.0,train
2026-08-09T22:00:00Z,MTR,81.95,81.95,81.95,98.0,0.0,0.0,22.36,-27.24,68.61,972.2,14.18,0.5635,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,71.87,98.0,422.11,1970.35,0.0,train
2026-08-09T23:00:00Z,MTR,71.87,71.87,71.87,98.0,0.0,0.0,19.73,-26.92,64.51,980.67,14.18,0.8538,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,71.23,98.0,422.99,1969.32,0.0,train
2026-08-10T00:00:00Z,MTR,71.23,71.23,71.23,98.0,0.0,0.0,19.56,-27.48,62.55,980.8,14.26,3.0678,ANOMALY,STUCK_VALUE,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,69.23,98.0,423.98,1965.23,0.0,train
2026-08-10T01:00:00Z,MTR,69.23,69.23,69.23,98.0,0.0,0.0,19.05,-26.46,63.72,983.82,14.48,1.2365,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,69.83,98.0,439.66,1970.75,0.0,train
2026-08-10T02:00:00Z,MTR,69.83,69.83,69.83,98.0,0.0,0.0,19.2,-26.93,72.43,981.32,14.32,1.0991,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,69.23,98.0,457.04,1976.71,0.0,train
2026-08-10T03:00:00Z,MTR,69.23,69.23,69.23,98.0,0.0,0.0,19.05,-28.2,70.78,984.22,14.0,1.0995,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,70.72,98.0,472.85,2004.8,0.0,train
2026-08-10T04:00:00Z,MTR,70.72,70.72,70.72,98.0,0.0,0.0,19.43,-29.24,72.45,977.34,15.29,1.293,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,72.75,98.0,484.73,2003.34,0.0,train
2026-08-10T05:00:00Z,MTR,72.75,72.75,72.75,98.0,0.0,0.0,19.96,-30.46,73.04,982.12,15.09,0.7521,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,72.22,98.0,502.57,2000.48,0.0,train
2026-08-10T06:00:00Z,MTR,72.22,72.22,72.22,98.0,0.0,0.0,19.82,-30.72,66.13,984.35,15.11,1.0809,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,84.91,98.0,517.71,2001.73,0.0,train
2026-08-10T07:00:00Z,MTR,84.91,84.91,84.91,98.0,0.0,0.0,23.14,-29.14,68.59,976.25,14.65,1.3211,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,87.21,98.0,522.02,2005.79,0.0,train
2026-08-10T08:00:00Z,MTR,87.21,87.21,87.21,98.0,0.0,0.0,23.75,-30.08,67.98,990.22,14.61,0.7312,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,85.04,98.0,524.99,2005.11,0.0,train
2026-08-10T09:00:00Z,MTR,85.04,85.04,85.04,98.0,0.0,0.0,23.17,-29.76,70.1,985.8,14.14,0.3912,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,82.6,98.0,530.7,2032.28,0.0,train
2026-08-10T10:00:00Z,MTR,82.6,82.6,82.6,98.0,0.0,0.0,22.53,-30.48,66.42,981.83,13.72,0.7928,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,90.59,98.0,539.05,2058.9,0.0,train
2026-08-10T11:00:00Z,MTR,90.59,90.59,90.59,98.0,0.0,0.0,24.64,-30.69,68.05,978.86,13.88,1.287,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,87.36,98.0,536.23,2057.5,0.0,train
2026-08-10T12:00:00Z,MTR,87.36,87.36,87.36,98.0,0.0,0.0,23.79,-32.4,68.44,981.21,13.74,0.7141,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,89.22,98.0,537.83,2059.86,0.0,train
2026-08-10T13:00:00Z,MTR,89.22,89.22,89.22,98.0,0.0,0.0,24.28,-32.49,70.33,982.07,13.83,0.8605,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,90.18,98.0,535.13,2062.47,0.0,train
2026-08-10T14:00:00Z,MTR,90.18,90.18,90.18,98.0,0.0,0.0,24.53,-32.58,70.76,983.48,13.47,0.7661,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,90.75,98.0,535.4,2084.63,0.0,train
2026-08-10T15:00:00Z,MTR,90.75,90.75,90.75,98.0,0.0,0.0,24.69,-31.81,68.28,987.19,13.47,0.9429,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,90.95,98.0,531.35,2110.21,0.0,train
2026-08-10T16:00:00Z,MTR,90.95,90.95,90.95,98.0,0.0,0.0,24.74,-31.5,68.27,980.35,13.29,0.6854,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,87.77,98.0,524.46,2131.65,0.0,train
2026-08-10T17:00:00Z,MTR,87.77,87.77,87.77,98.0,0.0,0.0,23.89,-32.96,69.12,983.98,13.31,0.5551,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,88.96,98.0,507.53,2130.95,0.0,train
2026-08-10T18:00:00Z,MTR,88.96,88.96,88.96,98.0,0.0,0.0,24.21,-31.62,74.33,977.62,13.03,0.8677,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,86.52,98.0,485.71,2128.62,0.0,train
2026-08-10T19:00:00Z,MTR,86.52,86.52,86.52,98.0,0.0,0.0,23.56,-31.43,60.82,980.58,13.27,0.9189,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,90.45,98.0,473.94,2153.56,0.0,train
2026-08-10T20:00:00Z,MTR,90.45,90.45,90.45,98.0,0.0,0.0,24.6,-31.28,63.93,983.16,13.68,1.3349,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,86.7,98.0,459.28,2177.29,0.0,train
2026-08-10T21:00:00Z,MTR,86.7,86.7,86.7,98.0,0.0,0.0,23.61,-31.4,70.45,984.42,13.33,1.0199,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,84.06,98.0,469.9,2201.99,0.0,train
2026-08-10T22:00:00Z,MTR,84.06,84.06,84.06,98.0,0.0,0.0,22.92,-32.12,68.98,979.49,13.05,0.6485,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,70.84,98.0,455.1,2227.15,0.0,train
2026-08-10T23:00:00Z,MTR,70.84,70.84,70.84,98.0,0.0,0.0,19.46,-31.91,68.92,980.52,13.19,0.7805,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,67.14,98.0,454.15,2256.06,0.0,train
2026-08-11T00:00:00Z,MTR,67.14,67.14,67.14,98.0,0.0,0.0,18.5,-31.28,70.4,987.1,13.36,1.214,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,74.75,98.0,460.48,2280.63,0.0,train
2026-08-11T01:00:00Z,MTR,74.75,74.75,74.75,98.0,0.0,0.0,20.48,-33.43,69.27,985.97,13.54,0.8729,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,75.79,98.0,474.7,2301.53,0.0,train
2026-08-11T02:00:00Z,MTR,75.79,75.79,75.79,98.0,0.0,0.0,20.75,-33.96,66.37,982.58,13.66,0.6721,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,97.32,98.0,485.44,2319.93,0.0,train
2026-08-11T03:00:00Z,MTR,97.32,97.32,97.32,98.0,0.0,0.0,26.43,-34.09,71.09,974.14,13.41,1.0247,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,69.26,98.0,500.33,2294.69,0.0,train
2026-08-11T04:00:00Z,MTR,69.26,69.26,69.26,98.0,0.0,0.0,19.05,-33.55,68.45,990.85,13.2,0.763,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,69.89,98.0,540.29,2322.69,0.0,train
2026-08-11T05:00:00Z,MTR,69.89,69.89,69.89,98.0,0.0,0.0,19.22,-31.9,66.0,982.13,12.9,1.1434,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,73.47,98.0,559.59,2349.63,0.0,train
2026-08-11T06:00:00Z,MTR,73.47,73.47,73.47,98.0,0.0,0.0,20.14,-32.67,70.7,981.25,12.56,1.1089,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,88.97,98.0,575.84,2374.11,0.0,train
2026-08-11T07:00:00Z,MTR,88.97,88.97,88.97,98.0,0.0,0.0,24.21,-33.04,70.72,980.4,12.82,0.6558,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,86.53,98.0,578.7,2398.25,0.0,train
2026-08-11T08:00:00Z,MTR,86.53,86.53,86.53,98.0,0.0,0.0,23.57,-33.39,68.99,983.71,12.45,1.5355,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,112.21,98.0,604.51,2423.18,0.0,train
2026-08-11T09:00:00Z,MTR,112.21,112.21,112.21,98.0,0.0,0.0,30.44,-34.05,75.48,983.24,13.58,0.9631,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,109.22,98.0,608.63,2425.79,0.0,train
2026-08-11T10:00:00Z,MTR,109.22,109.22,109.22,98.0,0.0,0.0,29.63,-34.14,74.05,985.02,14.02,0.2009,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,89.19,98.0,611.8,2429.55,0.0,train
2026-08-11T11:00:00Z,MTR,89.19,89.19,89.19,98.0,0.0,0.0,24.27,-32.88,72.5,978.23,14.51,1.1142,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,89.72,98.0,609.68,2451.35,0.0,train
2026-08-11T12:00:00Z,MTR,89.72,89.72,89.72,98.0,0.0,0.0,24.41,-33.91,79.23,980.08,15.18,5.2642,ANOMALY,SPIKE,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,91.83,98.0,606.59,2477.96,0.0,train
2026-08-11T13:00:00Z,MTR,91.83,91.83,91.83,98.0,0.0,0.0,24.97,-33.13,68.04,988.46,14.76,1.3119,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,112.34,98.0,626.22,2500.69,0.0,train
2026-08-11T14:00:00Z,MTR,112.34,112.34,112.34,98.0,0.0,0.0,30.48,-34.98,67.42,981.98,15.13,1.0171,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,116.33,98.0,628.06,2504.52,1.0,train
2026-08-11T15:00:00Z,MTR,116.33,116.33,116.33,98.0,0.0,0.0,31.57,-35.38,72.69,980.86,14.53,0.9561,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,112.39,98.0,623.13,2500.35,0.0,train
2026-08-11T16:00:00Z,MTR,112.39,112.39,112.39,98.0,0.0,0.0,30.49,-35.52,68.13,978.44,13.92,0.9746,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,87.07,98.0,619.96,2500.96,0.0,train
2026-08-11T17:00:00Z,MTR,87.07,87.07,87.07,98.0,0.0,0.0,23.71,-33.28,68.58,983.38,14.2,1.1505,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,86.63,98.0,632.64,2503.16,0.0,train
2026-08-11T18:00:00Z,MTR,86.63,86.63,86.63,98.0,0.0,0.0,23.59,-33.55,64.54,985.46,13.66,0.8305,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,111.46,98.0,637.72,2527.24,0.0,train
2026-08-11T19:00:00Z,MTR,111.46,111.46,111.46,98.0,0.0,0.0,30.24,-36.13,72.15,984.06,15.56,0.9715,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,114.18,98.0,621.91,2529.4,1.0,train
2026-08-11T20:00:00Z,MTR,114.18,114.18,114.18,98.0,0.0,0.0,30.98,-38.33,64.47,980.15,15.42,1.01,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,111.4,98.0,601.92,2530.12,0.0,train
2026-08-11T21:00:00Z,MTR,111.4,111.4,111.4,98.0,0.0,0.0,30.23,-37.97,69.87,982.31,15.45,0.1102,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,109.22,98.0,562.6,2525.34,0.0,train
2026-08-11T22:00:00Z,MTR,109.22,109.22,109.22,98.0,0.0,0.0,29.63,-36.93,69.74,987.16,14.87,1.1528,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,99.75,98.0,550.64,2526.83,0.0,train
2026-08-11T23:00:00Z,MTR,99.75,99.75,99.75,98.0,0.0,0.0,27.08,-36.24,67.83,985.08,14.81,1.2034,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,91.71,98.0,547.72,2521.88,0.0,train
2026-08-12T00:00:00Z,MTR,91.71,91.71,91.71,98.0,0.0,0.0,24.94,-35.71,62.23,978.88,14.17,1.1102,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,95.65,98.0,553.96,2497.39,0.0,train
2026-08-12T01:00:00Z,MTR,95.65,95.65,95.65,98.0,0.0,0.0,25.99,-34.09,61.81,972.53,14.58,1.089,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,94.19,98.0,571.42,2498.64,0.0,train
2026-08-12T02:00:00Z,MTR,94.19,94.19,94.19,98.0,0.0,0.0,25.6,-34.58,65.9,982.72,14.05,1.4534,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,72.08,98.0,588.69,2479.22,0.0,train
2026-08-12T03:00:00Z,MTR,72.08,72.08,72.08,98.0,0.0,0.0,19.79,-33.28,70.67,984.44,14.13,0.9613,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,97.26,98.0,631.43,2504.51,0.0,train
2026-08-12T04:00:00Z,MTR,97.26,97.26,97.26,98.0,0.0,0.0,26.42,-35.06,70.1,978.03,13.69,0.9716,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,96.83,98.0,647.15,2505.12,0.0,train
2026-08-12T05:00:00Z,MTR,96.83,96.83,96.83,98.0,0.0,0.0,26.3,-35.82,68.98,982.02,13.21,0.7789,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,97.95,98.0,661.31,2507.19,0.0,train
2026-08-12T06:00:00Z,MTR,97.95,97.95,97.95,98.0,0.0,0.0,26.6,-37.6,66.02,981.18,13.1,0.4004,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,113.11,98.0,679.69,2505.78,0.0,train
2026-08-12T07:00:00Z,MTR,113.11,113.11,113.11,98.0,0.0,0.0,30.69,-37.4,70.77,982.63,12.75,1.1119,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,111.46,98.0,681.14,2479.51,0.0,train
2026-08-12T08:00:00Z,MTR,111.46,111.46,111.46,98.0,0.0,0.0,30.24,-36.92,62.14,980.22,13.05,0.8112,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,114.82,98.0,685.85,2455.34,1.0,train
2026-08-12T09:00:00Z,MTR,114.82,114.82,114.82,98.0,0.0,0.0,31.16,-36.27,59.48,986.78,12.75,0.3971,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,112.98,98.0,683.19,2429.38,0.0,train
2026-08-12T10:00:00Z,MTR,112.98,112.98,112.98,98.0,0.0,0.0,30.65,-35.72,67.89,982.86,12.57,0.9519,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,110.99,98.0,683.21,2402.0,0.0,train
2026-08-12T11:00:00Z,MTR,110.99,110.99,110.99,98.0,0.0,0.0,30.11,-36.4,66.9,979.24,12.64,0.9436,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,116.33,98.0,661.49,2377.89,1.0,train
2026-08-12T12:00:00Z,MTR,116.33,116.33,116.33,98.0,0.0,0.0,31.57,-36.18,73.01,985.62,12.42,0.9054,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,114.56,98.0,655.87,2350.08,1.0,train
2026-08-12T13:00:00Z,MTR,114.56,114.56,114.56,98.0,0.0,0.0,31.08,-37.57,69.98,978.04,12.31,1.0152,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,116.17,98.0,654.93,2345.86,1.0,train
2026-08-12T14:00:00Z,MTR,116.17,116.17,116.17,98.0,0.0,0.0,31.52,-35.47,75.46,986.71,12.87,6.1076,ANOMALY,SPIKE,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,112.16,98.0,653.66,2343.94,0.0,train
2026-08-12T15:00:00Z,MTR,112.16,112.16,112.16,98.0,0.0,0.0,30.43,-35.53,66.6,985.82,12.55,1.2721,MISSING_DATA,,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,MISSING,113.0,98.0,648.12,2341.89,0.0,train
2026-08-12T16:00:00Z,MTR,113.0,113.0,113.0,98.0,0.0,0.0,30.66,-35.84,70.75,987.37,12.21,1.1046,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,89.27,98.0,645.83,2341.71,0.0,train
2026-08-12T17:00:00Z,MTR,89.27,89.27,89.27,98.0,0.0,0.0,24.29,-33.68,67.12,982.01,12.08,1.3473,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,110.71,98.0,651.36,2364.15,0.0,train
2026-08-12T18:00:00Z,MTR,110.71,110.71,110.71,98.0,0.0,0.0,30.04,-35.07,74.06,980.84,12.05,0.8081,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,113.62,98.0,607.87,2362.88,0.0,train
2026-08-12T19:00:00Z,MTR,113.62,113.62,113.62,98.0,0.0,0.0,30.83,-36.27,68.1,982.83,12.15,1.1036,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,114.9,98.0,591.15,2357.25,1.0,train
2026-08-12T20:00:00Z,MTR,114.9,114.9,114.9,98.0,0.0,0.0,31.18,-37.37,72.65,982.27,12.07,0.4139,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,106.62,98.0,551.02,2350.38,0.0,train
2026-08-12T21:00:00Z,MTR,106.62,106.62,106.62,98.0,0.0,0.0,28.93,-37.19,64.99,980.05,12.58,0.7245,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,110.71,98.0,541.77,2329.17,0.0,train
2026-08-12T22:00:00Z,MTR,110.71,110.71,110.71,98.0,0.0,0.0,30.04,-36.41,67.32,980.56,12.22,0.5629,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,94.8,98.0,528.93,2330.06,0.0,train
2026-08-12T23:00:00Z,MTR,94.8,94.8,94.8,98.0,0.0,0.0,25.76,-35.3,68.3,981.24,12.18,1.0525,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,67.22,98.0,533.03,2331.52,0.0,train
2026-08-13T00:00:00Z,MTR,67.22,67.22,67.22,98.0,0.0,0.0,18.53,-31.94,72.66,978.47,12.09,0.6432,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,96.9,98.0,562.35,2362.49,0.0,train
2026-08-13T01:00:00Z,MTR,96.9,96.9,96.9,98.0,0.0,0.0,26.32,-34.63,59.68,984.83,12.32,0.8433,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,74.77,98.0,552.29,2365.11,0.0,train
2026-08-13T02:00:00Z,MTR,74.77,74.77,74.77,98.0,0.0,0.0,20.48,-33.7,67.23,981.61,13.79,0.9733,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,97.37,98.0,564.81,2389.13,0.0,train
2026-08-13T03:00:00Z,MTR,97.37,97.37,97.37,98.0,0.0,0.0,26.45,-34.19,67.2,980.78,13.64,0.8523,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,97.87,98.0,556.3,2388.27,0.0,train
2026-08-13T04:00:00Z,MTR,97.87,97.87,97.87,98.0,0.0,0.0,26.58,-34.66,60.96,977.15,15.47,0.5797,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,98.9,98.0,544.03,2386.23,0.0,train
2026-08-13T05:00:00Z,MTR,98.9,98.9,98.9,98.0,0.0,0.0,26.86,-35.1,67.4,977.22,14.93,2.5508,ANOMALY,STUCK_VALUE,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,96.54,98.0,532.01,2385.02,0.0,train
2026-08-13T06:00:00Z,MTR,96.54,96.54,96.54,98.0,0.0,0.0,26.22,-35.83,63.15,988.35,14.27,1.0091,NORMAL,NORMAL,EXTREME_COLD,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,86.84,98.0,523.99,2385.39,0.0,train
2026-08-13T07:00:00Z,MTR,86.84,86.84,86.84,98.0,0.0,0.0,23.65,-33.38,59.13,979.6,13.78,1.471,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,87.29,98.0,547.49,2411.31,0.0,train
2026-08-13T08:00:00Z,MTR,87.29,87.29,87.29,98.0,0.0,0.0,23.77,-32.07,66.95,984.05,13.52,0.665,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,88.86,98.0,574.45,2435.65,0.0,train
2026-08-13T09:00:00Z,MTR,88.86,88.86,88.86,98.0,0.0,0.0,24.18,-31.81,66.66,982.62,13.22,0.8618,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,85.6,98.0,595.7,2434.97,0.0,train
2026-08-13T10:00:00Z,MTR,85.6,85.6,85.6,98.0,0.0,0.0,23.32,-29.98,66.22,972.52,12.81,1.0006,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,86.88,98.0,622.92,2438.99,0.0,train
