timestamp,station_id,temperature_c,humidity_percent,pressure_hpa,wind_speed_mps,hour,day_of_year,sin_hour,cos_hour,sin_day,cos_day,target_temperature_1h_c,target_temperature_6h_c,target_temperature_24h_c
2026-04-29T17:00:00Z,BRT,-15.49,72.7,985.7,13.36,17,119,-0.96593,-0.25882,0.8887,-0.45849,-14.49,-14.23,-1.37
2026-04-29T18:00:00Z,BRT,-14.49,72.3,986.5,14.95,18,119,-1.0,-0.0,0.8887,-0.45849,-14.72,-14.28,-1.49
2026-04-29T19:00:00Z,BRT,-14.72,87.3,990.3,13.69,19,119,-0.96593,0.25882,0.8887,-0.45849,-14.47,-13.9,-2.17
2026-04-29T20:00:00Z,BRT,-14.47,81.4,993.2,15.78,20,119,-0.86603,0.5,0.8887,-0.45849,-14.55,-14.22,-3.81
2026-04-29T21:00:00Z,BRT,-14.55,74.0,991.3,15.19,21,119,-0.70711,0.70711,0.8887,-0.45849,-14.2,-8.0,-4.01
2026-04-29T22:00:00Z,BRT,-14.2,88.9,989.8,13.79,22,119,-0.5,0.86603,0.8887,-0.45849,-14.23,-13.46,-8.03
2026-04-29T23:00:00Z,BRT,-14.23,79.8,989.9,10.98,23,119,-0.25882,0.96593,0.8887,-0.45849,-14.28,-8.07,-6.87
2026-04-30T00:00:00Z,BRT,-14.28,84.9,985.7,12.19,0,120,0.0,1.0,0.88068,-0.47371,-13.9,-7.2,-6.85
2026-04-30T01:00:00Z,BRT,-13.9,97.6,982.4,15.28,1,120,0.25882,0.96593,0.88068,-0.47371,-14.22,-12.25,-8.51
2026-04-30T02:00:00Z,BRT,-14.22,88.4,980.1,12.48,2,120,0.5,0.86603,0.88068,-0.47371,-8.0,-11.34,-8.89
2026-04-30T03:00:00Z,BRT,-8.0,89.7,977.8,18.66,3,120,0.70711,0.70711,0.88068,-0.47371,-13.46,-5.9,-9.12
2026-04-30T04:00:00Z,BRT,-13.46,92.0,978.1,14.38,4,120,0.86603,0.5,0.88068,-0.47371,-8.07,-4.57,-9.22
2026-04-30T05:00:00Z,BRT,-8.07,87.0,977.6,15.36,5,120,0.96593,0.25882,0.88068,-0.47371,-7.2,-3.5,-8.6
2026-04-30T06:00:00Z,BRT,-7.2,90.6,977.0,14.96,6,120,1.0,0.0,0.88068,-0.47371,-12.25,-3.67,-9.19
2026-04-30T07:00:00Z,BRT,-12.25,84.1,978.4,10.45,7,120,0.96593,-0.25882,0.88068,-0.47371,-11.34,-3.31,-9.36
2026-04-30T08:00:00Z,BRT,-11.34,95.1,979.3,12.97,8,120,0.86603,-0.5,0.88068,-0.47371,-5.9,-2.59,-9.71
2026-04-30T09:00:00Z,BRT,-5.9,88.0,974.6,13.29,9,120,0.70711,-0.70711,0.88068,-0.47371,-4.57,-3.04,-10.44
2026-04-30T10:00:00Z,BRT,-4.57,80.4,976.5,17.79,10,120,0.5,-0.86603,0.88068,-0.47371,-3.5,-2.38,-9.78
2026-04-30T11:00:00Z,BRT,-3.5,93.5,977.0,14.5,11,120,0.25882,-0.96593,0.88068,-0.47371,-3.67,-1.37,-10.06
2026-04-30T12:00:00Z,BRT,-3.67,88.8,974.8,15.38,12,120,0.0,-1.0,0.88068,-0.47371,-3.31,-1.49,-10.64
2026-04-30T13:00:00Z,BRT,-3.31,85.8,973.7,15.83,13,120,-0.25882,-0.96593,0.88068,-0.47371,-2.59,-2.17,-10.49
2026-04-30T14:00:00Z,BRT,-2.59,89.6,973.4,19.68,14,120,-0.5,-0.86603,0.88068,-0.47371,-3.04,-3.81,-9.06
2026-04-30T15:00:00Z,BRT,-3.04,91.5,972.7,18.11,15,120,-0.70711,-0.70711,0.88068,-0.47371,-2.38,-4.01,-9.69
2026-04-30T16:00:00Z,BRT,-2.38,90.3,972.5,18.96,16,120,-0.86603,-0.5,0.88068,-0.47371,-1.37,-8.03,-11.59
2026-04-30T17:00:00Z,BRT,-1.37,94.1,972.3,20.78,17,120,-0.96593,-0.25882,0.88068,-0.47371,-1.49,-6.87,-10.94
2026-04-30T18:00:00Z,BRT,-1.49,84.5,974.4,20.32,18,120,-1.0,-0.0,0.88068,-0.47371,-2.17,-6.85,-10.81
2026-04-30T19:00:00Z,BRT,-2.17,87.2,976.1,20.23,19,120,-0.96593,0.25882,0.88068,-0.47371,-3.81,-8.51,-10.54
2026-04-30T20:00:00Z,BRT,-3.81,92.3,975.1,16.2,20,120,-0.86603,0.5,0.88068,-0.47371,-4.01,-8.89,-10.51
2026-04-30T21:00:00Z,BRT,-4.01,86.3,976.5,13.3,21,120,-0.70711,0.70711,0.88068,-0.47371,-8.03,-9.12,-10.53
2026-04-30T22:00:00Z,BRT,-8.03,92.1,979.3,14.68,22,120,-0.5,0.86603,0.88068,-0.47371,-6.87,-9.22,-11.38
2026-04-30T23:00:00Z,BRT,-6.87,93.4,981.3,17.12,23,120,-0.25882,0.96593,0.88068,-0.47371,-6.85,-8.6,-12.25
2026-05-01T00:00:00Z,BRT,-6.85,90.6,981.3,12.91,0,121,0.0,1.0,0.8724,-0.48879,-8.51,-9.19,-13.29
2026-05-01T01:00:00Z,BRT,-8.51,98.9,981.4,9.76,1,121,0.25882,0.96593,0.8724,-0.48879,-8.89,-9.36,-12.4
2026-05-01T02:00:00Z,BRT,-8.89,92.2,983.7,17.64,2,121,0.5,0.86603,0.8724,-0.48879,-9.12,-9.71,-12.84
2026-05-01T03:00:00Z,BRT,-9.12,87.8,983.6,14.59,3,121,0.70711,0.70711,0.8724,-0.48879,-9.22,-10.44,-11.79
2026-05-01T04:00:00Z,BRT,-9.22,84.4,985.6,13.29,4,121,0.86603,0.5,0.8724,-0.48879,-8.6,-9.78,-12.19
2026-05-01T05:00:00Z,BRT,-8.6,73.8,988.0,12.39,5,121,0.96593,0.25882,0.8724,-0.48879,-9.19,-10.06,-12.03
2026-05-01T06:00:00Z,BRT,-9.19,80.4,990.3,9.81,6,121,1.0,0.0,0.8724,-0.48879,-9.36,-10.64,-12.54
2026-05-01T07:00:00Z,BRT,-9.36,72.8,993.9,11.83,7,121,0.96593,-0.25882,0.8724,-0.48879,-9.71,-10.49,-12.73
2026-05-01T08:00:00Z,BRT,-9.71,71.4,994.4,9.16,8,121,0.86603,-0.5,0.8724,-0.48879,-10.44,-9.06,-12.13
2026-05-01T09:00:00Z,BRT,-10.44,68.0,996.3,11.16,9,121,0.70711,-0.70711,0.8724,-0.48879,-9.78,-9.69,-12.12
2026-05-01T10:00:00Z,BRT,-9.78,62.1,997.0,11.61,10,121,0.5,-0.86603,0.8724,-0.48879,-10.06,-11.59,-13.52
2026-05-01T11:00:00Z,BRT,-10.06,74.6,997.8,10.46,11,121,0.25882,-0.96593,0.8724,-0.48879,-10.64,-10.94,-13.57
2026-05-01T12:00:00Z,BRT,-10.64,75.5,999.8,8.07,12,121,0.0,-1.0,0.8724,-0.48879,-10.49,-10.81,-13.15
2026-05-01T13:00:00Z,BRT,-10.49,61.7,998.9,7.13,13,121,-0.25882,-0.96593,0.8724,-0.48879,-9.06,-10.54,-12.47
2026-05-01T14:00:00Z,BRT,-9.06,69.8,998.7,12.76,14,121,-0.5,-0.86603,0.8724,-0.48879,-9.69,-10.51,-13.31
2026-05-01T15:00:00Z,BRT,-9.69,66.6,1001.4,11.28,15,121,-0.70711,-0.70711,0.8724,-0.48879,-11.59,-10.53,-12.78
2026-05-01T16:00:00Z,BRT,-11.59,67.7,998.4,12.91,16,121,-0.86603,-0.5,0.8724,-0.48879,-10.94,-11.38,-12.28
2026-05-01T17:00:00Z,BRT,-10.94,75.6,998.7,12.21,17,121,-0.96593,-0.25882,0.8724,-0.48879,-10.81,-12.25,-12.46
2026-05-01T18:00:00Z,BRT,-10.81,72.2,1000.6,7.63,18,121,-1.0,-0.0,0.8724,-0.48879,-10.54,-13.29,-11.53
2026-05-01T19:00:00Z,BRT,-10.54,67.5,1001.3,12.67,19,121,-0.96593,0.25882,0.8724,-0.48879,-10.51,-12.4,-10.9
2026-05-01T20:00:00Z,BRT,-10.51,57.5,999.1,9.3,20,121,-0.86603,0.5,0.8724,-0.48879,-10.53,-12.84,-10.13
2026-05-01T21:00:00Z,BRT,-10.53,62.6,1001.1,9.92,21,121,-0.70711,0.70711,0.8724,-0.48879,-11.38,-11.79,-10.77
2026-05-01T22:00:00Z,BRT,-11.38,70.1,1002.7,7.73,22,121,-0.5,0.86603,0.8724,-0.48879,-12.25,-12.19,-10.91
2026-05-01T23:00:00Z,BRT,-12.25,64.1,1005.5,7.05,23,121,-0.25882,0.96593,0.8724,-0.48879,-13.29,-12.03,-9.69
2026-05-02T00:00:00Z,BRT,-13.29,59.8,1006.9,5.45,0,122,0.0,1.0,0.86387,-0.50372,-12.4,-12.54,-9.79
2026-05-02T01:00:00Z,BRT,-12.4,69.7,1008.4,9.52,1,122,0.25882,0.96593,0.86387,-0.50372,-12.84,-12.73,-11.0
2026-05-02T02:00:00Z,BRT,-12.84,64.8,1009.0,11.26,2,122,0.5,0.86603,0.86387,-0.50372,-11.79,-12.13,-10.45
2026-05-02T03:00:00Z,BRT,-11.79,58.4,1007.3,9.23,3,122,0.70711,0.70711,0.86387,-0.50372,-12.19,-12.12,-11.36
2026-05-02T04:00:00Z,BRT,-12.19,66.5,1007.1,6.7,4,122,0.86603,0.5,0.86387,-0.50372,-12.03,-13.52,-10.97
2026-05-02T05:00:00Z,BRT,-12.03,60.5,1007.2,5.42,5,122,0.96593,0.25882,0.86387,-0.50372,-12.54,-13.57,-11.13
2026-05-02T06:00:00Z,BRT,-12.54,66.9,1007.6,7.88,6,122,1.0,0.0,0.86387,-0.50372,-12.73,-13.15,-11.28
2026-05-02T07:00:00Z,BRT,-12.73,68.6,1007.5,9.87,7,122,0.96593,-0.25882,0.86387,-0.50372,-12.13,-12.47,-12.37
2026-05-02T08:00:00Z,BRT,-12.13,65.8,1006.0,5.78,8,122,0.86603,-0.5,0.86387,-0.50372,-12.12,-13.31,-12.76
2026-05-02T09:00:00Z,BRT,-12.12,61.5,1005.3,9.33,9,122,0.70711,-0.70711,0.86387,-0.50372,-13.52,-12.78,-12.45
2026-05-02T10:00:00Z,BRT,-13.52,62.6,1005.5,9.85,10,122,0.5,-0.86603,0.86387,-0.50372,-13.57,-12.28,-13.2
2026-05-02T11:00:00Z,BRT,-13.57,68.7,1005.0,7.61,11,122,0.25882,-0.96593,0.86387,-0.50372,-13.15,-12.46,-14.01
2026-05-02T12:00:00Z,BRT,-13.15,67.2,1003.2,8.56,12,122,0.0,-1.0,0.86387,-0.50372,-12.47,-11.53,-14.43
2026-05-02T13:00:00Z,BRT,-12.47,60.7,1001.6,10.13,13,122,-0.25882,-0.96593,0.86387,-0.50372,-13.31,-10.9,-14.95
2026-05-02T14:00:00Z,BRT,-13.31,60.9,1000.3,11.28,14,122,-0.5,-0.86603,0.86387,-0.50372,-12.78,-10.13,-14.95
2026-05-02T15:00:00Z,BRT,-12.78,80.2,998.5,14.89,15,122,-0.70711,-0.70711,0.86387,-0.50372,-12.28,-10.77,-14.04
2026-05-02T16:00:00Z,BRT,-12.28,73.6,998.5,10.78,16,122,-0.86603,-0.5,0.86387,-0.50372,-12.46,-10.91,-14.29
2026-05-02T17:00:00Z,BRT,-12.46,63.4,997.3,13.08,17,122,-0.96593,-0.25882,0.86387,-0.50372,-11.53,-9.69,-13.53
2026-05-02T18:00:00Z,BRT,-11.53,67.6,999.5,17.2,18,122,-1.0,-0.0,0.86387,-0.50372,-10.9,-9.79,-14.41
2026-05-02T19:00:00Z,BRT,-10.9,66.9,998.6,11.64,19,122,-0.96593,0.25882,0.86387,-0.50372,-10.13,-11.0,-14.21
2026-05-02T20:00:00Z,BRT,-10.13,86.4,998.5,13.38,20,122,-0.86603,0.5,0.86387,-0.50372,-10.77,-10.45,-13.2
2026-05-02T21:00:00Z,BRT,-10.77,85.1,996.8,12.33,21,122,-0.70711,0.70711,0.86387,-0.50372,-10.91,-11.36,-13.4
2026-05-02T22:00:00Z,BRT,-10.91,74.3,995.8,10.87,22,122,-0.5,0.86603,0.86387,-0.50372,-9.69,-10.97,-13.71
2026-05-02T23:00:00Z,BRT,-9.69,68.3,993.9,11.71,23,122,-0.25882,0.96593,0.86387,-0.50372,-9.79,-11.13,-13.99
2026-05-03T00:00:00Z,BRT,-9.79,75.1,993.6,12.42,0,123,0.0,1.0,0.85507,-0.51851,-11.0,-11.28,-13.39
2026-05-03T01:00:00Z,BRT,-11.0,69.4,992.5,9.38,1,123,0.25882,0.96593,0.85507,-0.51851,-10.45,-12.37,-13.68
2026-05-03T02:00:00Z,BRT,-10.45,65.3,990.3,10.4,2,123,0.5,0.86603,0.85507,-0.51851,-11.36,-12.76,-13.92
2026-05-03T03:00:00Z,BRT,-11.36,79.1,988.7,14.71,3,123,0.70711,0.70711,0.85507,-0.51851,-10.97,-12.45,-13.44
2026-05-03T04:00:00Z,BRT,-10.97,84.9,987.8,11.87,4,123,0.86603,0.5,0.85507,-0.51851,-11.13,-13.2,-12.44
2026-05-03T05:00:00Z,BRT,-11.13,89.7,987.8,9.82,5,123,0.96593,0.25882,0.85507,-0.51851,-11.28,-14.01,-13.06
2026-05-03T06:00:00Z,BRT,-11.28,76.1,986.9,9.92,6,123,1.0,0.0,0.85507,-0.51851,-12.37,-14.43,-12.95
2026-05-03T07:00:00Z,BRT,-12.37,85.2,987.1,15.06,7,123,0.96593,-0.25882,0.85507,-0.51851,-12.76,-14.95,-13.64
2026-05-03T08:00:00Z,BRT,-12.76,75.7,987.9,11.43,8,123,0.86603,-0.5,0.85507,-0.51851,-12.45,-14.95,-12.62
2026-05-03T09:00:00Z,BRT,-12.45,81.1,987.8,16.12,9,123,0.70711,-0.70711,0.85507,-0.51851,-13.2,-14.04,-12.09
2026-05-03T10:00:00Z,BRT,-13.2,79.4,987.4,16.3,10,123,0.5,-0.86603,0.85507,-0.51851,-14.01,-14.29,-12.16
2026-05-03T11:00:00Z,BRT,-14.01,78.2,989.0,13.57,11,123,0.25882,-0.96593,0.85507,-0.51851,-14.43,-13.53,-13.81
2026-05-03T12:00:00Z,BRT,-14.43,79.6,988.5,9.57,12,123,0.0,-1.0,0.85507,-0.51851,-14.95,-14.41,-9.84
2026-05-03T13:00:00Z,BRT,-14.95,74.0,988.3,13.5,13,123,-0.25882,-0.96593,0.85507,-0.51851,-14.95,-14.21,-13.1
2026-05-03T14:00:00Z,BRT,-14.95,74.4,984.6,12.16,14,123,-0.5,-0.86603,0.85507,-0.51851,-14.04,-13.2,-8.06
2026-05-03T15:00:00Z,BRT,-14.04,87.6,983.7,19.43,15,123,-0.70711,-0.70711,0.85507,-0.51851,-14.29,-13.4,-7.34
2026-05-03T16:00:00Z,BRT,-14.29,89.5,983.6,16.85,16,123,-0.86603,-0.5,0.85507,-0.51851,-13.53,-13.71,-6.82
2026-05-03T17:00:00Z,BRT,-13.53,84.2,985.9,17.37,17,123,-0.96593,-0.25882,0.85507,-0.51851,-14.41,-13.99,-7.35
2026-05-03T18:00:00Z,BRT,-14.41,75.6,987.0,15.32,18,123,-1.0,-0.0,0.85507,-0.51851,-14.21,-13.39,-6.75
2026-05-03T19:00:00Z,BRT,-14.21,74.6,988.9,14.89,19,123,-0.96593,0.25882,0.85507,-0.51851,-13.2,-13.68,-7.87
2026-05-03T20:00:00Z,BRT,-13.2,81.0,989.3,16.26,20,123,-0.86603,0.5,0.85507,-0.51851,-13.4,-13.92,-8.46
2026-05-03T21:00:00Z,BRT,-13.4,86.8,988.3,14.66,21,123,-0.70711,0.70711,0.85507,-0.51851,-13.71,-13.44,-9.39
2026-05-03T22:00:00Z,BRT,-13.71,83.9,987.6,13.95,22,123,-0.5,0.86603,0.85507,-0.51851,-13.99,-12.44,-14.2
2026-05-03T23:00:00Z,BRT,-13.99,73.8,989.6,13.91,23,123,-0.25882,0.96593,0.85507,-0.51851,-13.39,-13.06,-14.11
2026-05-04T00:00:00Z,BRT,-13.39,82.5,989.0,15.81,0,124,0.0,1.0,0.84603,-0.53314,-13.68,-12.95,-14.28
2026-05-04T01:00:00Z,BRT,-13.68,68.6,990.4,9.38,1,124,0.25882,0.96593,0.84603,-0.53314,-13.92,-13.64,-8.8
2026-05-04T02:00:00Z,BRT,-13.92,83.6,991.5,14.41,2,124,0.5,0.86603,0.84603,-0.53314,-13.44,-12.62,-6.8
2026-05-04T03:00:00Z,BRT,-13.44,92.2,989.0,15.65,3,124,0.70711,0.70711,0.84603,-0.53314,-12.44,-12.09,-8.22
2026-05-04T04:00:00Z,BRT,-12.44,82.2,988.6,18.57,4,124,0.86603,0.5,0.84603,-0.53314,-13.06,-12.16,-9.19
2026-05-04T05:00:00Z,BRT,-13.06,82.8,988.4,13.05,5,124,0.96593,0.25882,0.84603,-0.53314,-12.95,-13.81,-9.6
2026-05-04T06:00:00Z,BRT,-12.95,82.5,986.1,15.55,6,124,1.0,0.0,0.84603,-0.53314,-13.64,-9.84,-9.87
2026-05-04T07:00:00Z,BRT,-13.64,88.0,983.4,15.57,7,124,0.96593,-0.25882,0.84603,-0.53314,-12.62,-13.1,-9.88
2026-05-04T08:00:00Z,BRT,-12.62,72.3,984.3,12.88,8,124,0.86603,-0.5,0.84603,-0.53314,-12.09,-8.06,-8.93
2026-05-04T09:00:00Z,BRT,-12.09,81.8,981.9,15.09,9,124,0.70711,-0.70711,0.84603,-0.53314,-12.16,-7.34,-9.86
2026-05-04T10:00:00Z,BRT,-12.16,80.6,983.2,14.93,10,124,0.5,-0.86603,0.84603,-0.53314,-13.81,-6.82,-9.35
2026-05-04T11:00:00Z,BRT,-13.81,87.8,981.7,15.36,11,124,0.25882,-0.96593,0.84603,-0.53314,-9.84,-7.35,-8.48
2026-05-04T12:00:00Z,BRT,-9.84,84.3,978.0,14.48,12,124,0.0,-1.0,0.84603,-0.53314,-13.1,-6.75,-7.31
2026-05-04T13:00:00Z,BRT,-13.1,99.0,978.1,11.36,13,124,-0.25882,-0.96593,0.84603,-0.53314,-8.06,-7.87,-8.21
2026-05-04T14:00:00Z,BRT,-8.06,89.4,976.6,13.85,14,124,-0.5,-0.86603,0.84603,-0.53314,-7.34,-8.46,-7.79
2026-05-04T15:00:00Z,BRT,-7.34,86.8,976.1,14.82,15,124,-0.70711,-0.70711,0.84603,-0.53314,-6.82,-9.39,-7.8
2026-05-04T16:00:00Z,BRT,-6.82,86.4,976.6,16.61,16,124,-0.86603,-0.5,0.84603,-0.53314,-7.35,-14.2,-8.15
2026-05-04T17:00:00Z,BRT,-7.35,89.7,977.4,18.27,17,124,-0.96593,-0.25882,0.84603,-0.53314,-6.75,-14.11,-6.77
2026-05-04T18:00:00Z,BRT,-6.75,93.0,975.5,16.8,18,124,-1.0,-0.0,0.84603,-0.53314,-7.87,-14.28,-7.7
2026-05-04T19:00:00Z,BRT,-7.87,88.0,975.5,14.62,19,124,-0.96593,0.25882,0.84603,-0.53314,-8.46,-8.8,-5.84
2026-05-04T20:00:00Z,BRT,-8.46,95.3,976.5,17.28,20,124,-0.86603,0.5,0.84603,-0.53314,-9.39,-6.8,-5.06
2026-05-04T21:00:00Z,BRT,-9.39,85.9,977.7,19.97,21,124,-0.70711,0.70711,0.84603,-0.53314,-14.2,-8.22,-3.87
2026-05-04T22:00:00Z,BRT,-14.2,80.7,978.2,16.43,22,124,-0.5,0.86603,0.84603,-0.53314,-14.11,-9.19,-3.74
2026-05-04T23:00:00Z,BRT,-14.11,80.1,979.3,13.31,23,124,-0.25882,0.96593,0.84603,-0.53314,-14.28,-9.6,-5.69
2026-05-05T00:00:00Z,BRT,-14.28,89.3,978.8,13.51,0,125,0.0,1.0,0.83673,-0.54761,-8.8,-9.87,-6.11
2026-05-05T01:00:00Z,BRT,-8.8,86.8,976.8,17.4,1,125,0.25882,0.96593,0.83673,-0.54761,-6.8,-9.88,-5.0
2026-05-05T02:00:00Z,BRT,-6.8,93.5,972.6,20.35,2,125,0.5,0.86603,0.83673,-0.54761,-8.22,-8.93,-4.0
2026-05-05T03:00:00Z,BRT,-8.22,92.1,973.5,20.23,3,125,0.70711,0.70711,0.83673,-0.54761,-9.19,-9.86,-3.01
2026-05-05T04:00:00Z,BRT,-9.19,88.2,974.1,17.91,4,125,0.86603,0.5,0.83673,-0.54761,-9.6,-9.35,-4.11
2026-05-05T05:00:00Z,BRT,-9.6,92.8,975.5,16.03,5,125,0.96593,0.25882,0.83673,-0.54761,-9.87,-8.48,-4.76
2026-05-05T06:00:00Z,BRT,-9.87,97.3,975.1,14.67,6,125,1.0,0.0,0.83673,-0.54761,-9.88,-7.31,-4.82
2026-05-05T07:00:00Z,BRT,-9.88,97.0,974.8,15.24,7,125,0.96593,-0.25882,0.83673,-0.54761,-8.93,-8.21,-7.01
2026-05-05T08:00:00Z,BRT,-8.93,88.0,975.2,19.24,8,125,0.86603,-0.5,0.83673,-0.54761,-9.86,-7.79,-11.58
2026-05-05T09:00:00Z,BRT,-9.86,86.3,975.7,14.0,9,125,0.70711,-0.70711,0.83673,-0.54761,-9.35,-7.8,-12.49
2026-05-05T10:00:00Z,BRT,-9.35,93.7,977.0,12.14,10,125,0.5,-0.86603,0.83673,-0.54761,-8.48,-8.15,-11.22
2026-05-05T11:00:00Z,BRT,-8.48,97.8,977.8,18.44,11,125,0.25882,-0.96593,0.83673,-0.54761,-7.31,-6.77,-10.57
2026-05-05T12:00:00Z,BRT,-7.31,96.7,975.7,17.15,12,125,0.0,-1.0,0.83673,-0.54761,-8.21,-7.7,-11.1
2026-05-05T13:00:00Z,BRT,-8.21,94.7,975.4,16.13,13,125,-0.25882,-0.96593,0.83673,-0.54761,-7.79,-5.84,-10.8
2026-05-05T14:00:00Z,BRT,-7.79,92.9,975.4,20.16,14,125,-0.5,-0.86603,0.83673,-0.54761,-7.8,-5.06,-11.5
2026-05-05T15:00:00Z,BRT,-7.8,88.6,975.4,20.3,15,125,-0.70711,-0.70711,0.83673,-0.54761,-8.15,-3.87,-11.02
2026-05-05T16:00:00Z,BRT,-8.15,92.6,975.1,17.3,16,125,-0.86603,-0.5,0.83673,-0.54761,-6.77,-3.74,-10.48
2026-05-05T17:00:00Z,BRT,-6.77,91.9,973.7,20.48,17,125,-0.96593,-0.25882,0.83673,-0.54761,-7.7,-5.69,-11.35
2026-05-05T18:00:00Z,BRT,-7.7,86.4,972.5,17.07,18,125,-1.0,-0.0,0.83673,-0.54761,-5.84,-6.11,-11.63
2026-05-05T19:00:00Z,BRT,-5.84,96.2,970.6,20.47,19,125,-0.96593,0.25882,0.83673,-0.54761,-5.06,-5.0,-10.5
2026-05-05T20:00:00Z,BRT,-5.06,93.2,971.4,17.38,20,125,-0.86603,0.5,0.83673,-0.54761,-3.87,-4.0,-10.61
2026-05-05T21:00:00Z,BRT,-3.87,97.2,972.2,22.5,21,125,-0.70711,0.70711,0.83673,-0.54761,-3.74,-3.01,-11.68
2026-05-05T22:00:00Z,BRT,-3.74,99.0,970.1,19.14,22,125,-0.5,0.86603,0.83673,-0.54761,-5.69,-4.11,-11.99
2026-05-05T23:00:00Z,BRT,-5.69,98.3,972.2,15.63,23,125,-0.25882,0.96593,0.83673,-0.54761,-6.11,-4.76,-11.35
2026-05-06T00:00:00Z,BRT,-6.11,94.8,971.9,17.33,0,126,0.0,1.0,0.82719,-0.56192,-5.0,-4.82,-10.84
2026-05-06T01:00:00Z,BRT,-5.0,99.0,970.7,19.0,1,126,0.25882,0.96593,0.82719,-0.56192,-4.0,-7.01,-11.02
2026-05-06T02:00:00Z,BRT,-4.0,93.1,969.1,17.64,2,126,0.5,0.86603,0.82719,-0.56192,-3.01,-11.58,-10.82
2026-05-06T03:00:00Z,BRT,-3.01,96.5,970.2,21.97,3,126,0.70711,0.70711,0.82719,-0.56192,-4.11,-12.49,-10.76
2026-05-06T04:00:00Z,BRT,-4.11,99.0,972.0,17.01,4,126,0.86603,0.5,0.82719,-0.56192,-4.76,-11.22,-11.96
2026-05-06T05:00:00Z,BRT,-4.76,86.1,973.4,16.75,5,126,0.96593,0.25882,0.82719,-0.56192,-4.82,-10.57,-12.78
2026-05-06T06:00:00Z,BRT,-4.82,87.0,973.2,16.8,6,126,1.0,0.0,0.82719,-0.56192,-7.01,-11.1,-12.06
2026-05-06T07:00:00Z,BRT,-7.01,85.4,976.9,18.0,7,126,0.96593,-0.25882,0.82719,-0.56192,-11.58,-10.8,-12.98
2026-05-06T08:00:00Z,BRT,-11.58,78.1,979.5,17.83,8,126,0.86603,-0.5,0.82719,-0.56192,-12.49,-11.5,-12.53
2026-05-06T09:00:00Z,BRT,-12.49,88.9,979.2,11.0,9,126,0.70711,-0.70711,0.82719,-0.56192,-11.22,-11.02,-12.05
2026-05-06T10:00:00Z,BRT,-11.22,88.0,978.9,8.81,10,126,0.5,-0.86603,0.82719,-0.56192,-10.57,-10.48,-12.12
2026-05-06T11:00:00Z,BRT,-10.57,87.2,984.4,14.02,11,126,0.25882,-0.96593,0.82719,-0.56192,-11.1,-11.35,-12.88
2026-05-06T12:00:00Z,BRT,-11.1,74.3,987.5,9.65,12,126,0.0,-1.0,0.82719,-0.56192,-10.8,-11.63,-14.13
2026-05-06T13:00:00Z,BRT,-10.8,77.1,986.2,13.75,13,126,-0.25882,-0.96593,0.82719,-0.56192,-11.5,-10.5,-15.28
2026-05-06T14:00:00Z,BRT,-11.5,87.1,986.2,12.1,14,126,-0.5,-0.86603,0.82719,-0.56192,-11.02,-10.61,-14.66
2026-05-06T15:00:00Z,BRT,-11.02,82.7,989.6,15.62,15,126,-0.70711,-0.70711,0.82719,-0.56192,-10.48,-11.68,-14.5
2026-05-06T16:00:00Z,BRT,-10.48,77.1,992.3,16.14,16,126,-0.86603,-0.5,0.82719,-0.56192,-11.35,-11.99,-14.27
2026-05-06T17:00:00Z,BRT,-11.35,72.8,993.3,13.82,17,126,-0.96593,-0.25882,0.82719,-0.56192,-11.63,-11.35,-13.96
2026-05-06T18:00:00Z,BRT,-11.63,77.2,994.5,13.09,18,126,-1.0,-0.0,0.82719,-0.56192,-10.5,-10.84,-15.15
2026-05-06T19:00:00Z,BRT,-10.5,75.6,995.5,17.14,19,126,-0.96593,0.25882,0.82719,-0.56192,-10.61,-11.02,-15.17
2026-05-06T20:00:00Z,BRT,-10.61,73.5,996.0,15.06,20,126,-0.86603,0.5,0.82719,-0.56192,-11.68,-10.82,-16.39
2026-05-06T21:00:00Z,BRT,-11.68,75.2,1000.0,12.94,21,126,-0.70711,0.70711,0.82719,-0.56192,-11.99,-10.76,-15.32
2026-05-06T22:00:00Z,BRT,-11.99,71.6,1003.2,10.4,22,126,-0.5,0.86603,0.82719,-0.56192,-11.35,-11.96,-15.52
2026-05-06T23:00:00Z,BRT,-11.35,59.5,1007.7,9.24,23,126,-0.25882,0.96593,0.82719,-0.56192,-10.84,-12.78,-15.27
2026-05-07T00:00:00Z,BRT,-10.84,53.2,1010.2,7.66,0,127,0.0,1.0,0.8174,-0.57607,-11.02,-12.06,-15.58
2026-05-07T01:00:00Z,BRT,-11.02,53.5,1011.0,4.06,1,127,0.25882,0.96593,0.8174,-0.57607,-10.82,-12.98,-15.99
2026-05-07T02:00:00Z,BRT,-10.82,54.0,1011.1,7.36,2,127,0.5,0.86603,0.8174,-0.57607,-10.76,-12.53,-15.98
2026-05-07T03:00:00Z,BRT,-10.76,57.7,1010.3,9.78,3,127,0.70711,0.70711,0.8174,-0.57607,-11.96,-12.05,-17.19
2026-05-07T04:00:00Z,BRT,-11.96,65.9,1012.3,10.33,4,127,0.86603,0.5,0.8174,-0.57607,-12.78,-12.12,-17.36
2026-05-07T05:00:00Z,BRT,-12.78,60.5,1011.1,10.55,5,127,0.96593,0.25882,0.8174,-0.57607,-12.06,-12.88,-15.97
