timestamp,station_id,temperature_c,humidity_percent,pressure_hpa,wind_speed_mps,hour,day_of_year,sin_hour,cos_hour,sin_day,cos_day,target_temperature_1h_c,target_temperature_6h_c,target_temperature_24h_c
2026-01-29T14:00:00Z,MTR,8.0,66.5,985.2,8.0,14,29,-0.5,-0.86603,0.47843,0.87812,7.2,3.7,4.64
2026-01-29T15:00:00Z,MTR,7.2,57.6,987.7,7.06,15,29,-0.70711,-0.70711,0.47843,0.87812,6.85,2.64,4.72
2026-01-29T16:00:00Z,MTR,6.85,57.0,989.6,7.41,16,29,-0.86603,-0.5,0.47843,0.87812,5.35,2.66,4.96
2026-01-29T17:00:00Z,MTR,5.35,65.4,990.1,8.79,17,29,-0.96593,-0.25882,0.47843,0.87812,5.02,1.61,3.79
2026-01-29T18:00:00Z,MTR,5.02,50.2,993.3,4.6,18,29,-1.0,-0.0,0.47843,0.87812,3.55,2.14,1.55
2026-01-29T19:00:00Z,MTR,3.55,62.3,992.4,6.12,19,29,-0.96593,0.25882,0.47843,0.87812,3.7,2.33,1.5
2026-01-29T20:00:00Z,MTR,3.7,51.1,994.5,8.04,20,29,-0.86603,0.5,0.47843,0.87812,2.64,2.59,2.09
2026-01-29T21:00:00Z,MTR,2.64,41.5,996.6,8.86,21,29,-0.70711,0.70711,0.47843,0.87812,2.66,3.16,1.78
2026-01-29T22:00:00Z,MTR,2.66,51.0,996.9,8.37,22,29,-0.5,0.86603,0.47843,0.87812,1.61,4.06,3.21
2026-01-29T23:00:00Z,MTR,1.61,46.2,998.4,4.62,23,29,-0.25882,0.96593,0.47843,0.87812,2.14,3.91,3.25
2026-01-30T00:00:00Z,MTR,2.14,42.9,996.9,5.22,0,30,0.0,1.0,0.49347,0.86976,2.33,4.43,2.76
2026-01-30T01:00:00Z,MTR,2.33,46.8,999.4,5.51,1,30,0.25882,0.96593,0.49347,0.86976,2.59,4.59,3.27
2026-01-30T02:00:00Z,MTR,2.59,43.9,999.8,3.98,2,30,0.5,0.86603,0.49347,0.86976,3.16,6.04,4.64
2026-01-30T03:00:00Z,MTR,3.16,56.7,999.5,6.08,3,30,0.70711,0.70711,0.49347,0.86976,4.06,6.07,4.94
2026-01-30T04:00:00Z,MTR,4.06,48.5,1002.1,2.35,4,30,0.86603,0.5,0.49347,0.86976,3.91,5.74,5.9
2026-01-30T05:00:00Z,MTR,3.91,41.1,1001.3,7.31,5,30,0.96593,0.25882,0.49347,0.86976,4.43,4.82,5.96
2026-01-30T06:00:00Z,MTR,4.43,43.5,999.2,4.6,6,30,1.0,0.0,0.49347,0.86976,4.59,4.8,6.07
2026-01-30T07:00:00Z,MTR,4.59,54.4,996.9,4.29,7,30,0.96593,-0.25882,0.49347,0.86976,6.04,4.36,7.31
2026-01-30T08:00:00Z,MTR,6.04,54.4,998.5,6.19,8,30,0.86603,-0.5,0.49347,0.86976,6.07,4.64,6.29
2026-01-30T09:00:00Z,MTR,6.07,47.9,996.6,3.69,9,30,0.70711,-0.70711,0.49347,0.86976,5.74,4.72,5.82
2026-01-30T10:00:00Z,MTR,5.74,43.9,1000.1,4.76,10,30,0.5,-0.86603,0.49347,0.86976,4.82,4.96,6.54
2026-01-30T11:00:00Z,MTR,4.82,50.4,996.5,8.47,11,30,0.25882,-0.96593,0.49347,0.86976,4.8,3.79,6.44
2026-01-30T12:00:00Z,MTR,4.8,47.3,999.8,2.14,12,30,0.0,-1.0,0.49347,0.86976,4.36,1.55,6.73
2026-01-30T13:00:00Z,MTR,4.36,50.6,1000.1,6.84,13,30,-0.25882,-0.96593,0.49347,0.86976,4.64,1.5,7.09
2026-01-30T14:00:00Z,MTR,4.64,49.7,999.8,1.99,14,30,-0.5,-0.86603,0.49347,0.86976,4.72,2.09,5.95
2026-01-30T15:00:00Z,MTR,4.72,43.1,998.6,6.62,15,30,-0.70711,-0.70711,0.49347,0.86976,4.96,1.78,4.78
2026-01-30T16:00:00Z,MTR,4.96,45.1,999.0,2.94,16,30,-0.86603,-0.5,0.49347,0.86976,3.79,3.21,5.47
2026-01-30T17:00:00Z,MTR,3.79,38.2,998.5,7.37,17,30,-0.96593,-0.25882,0.49347,0.86976,1.55,3.25,4.92
2026-01-30T18:00:00Z,MTR,1.55,45.9,1000.0,3.34,18,30,-1.0,-0.0,0.49347,0.86976,1.5,2.76,4.15
2026-01-30T19:00:00Z,MTR,1.5,39.7,999.6,3.93,19,30,-0.96593,0.25882,0.49347,0.86976,2.09,3.27,4.22
2026-01-30T20:00:00Z,MTR,2.09,43.1,999.1,2.93,20,30,-0.86603,0.5,0.49347,0.86976,1.78,4.64,4.76
2026-01-30T21:00:00Z,MTR,1.78,53.1,997.6,0.47,21,30,-0.70711,0.70711,0.49347,0.86976,3.21,4.94,8.0
2026-01-30T22:00:00Z,MTR,3.21,51.8,996.6,5.08,22,30,-0.5,0.86603,0.49347,0.86976,3.25,5.9,8.0
2026-01-30T23:00:00Z,MTR,3.25,51.4,996.3,3.27,23,30,-0.25882,0.96593,0.49347,0.86976,2.76,5.96,8.0
2026-01-31T00:00:00Z,MTR,2.76,53.7,992.2,3.0,0,31,0.0,1.0,0.50836,0.86115,3.27,6.07,8.0
2026-01-31T01:00:00Z,MTR,3.27,65.7,988.9,8.77,1,31,0.25882,0.96593,0.50836,0.86115,4.64,7.31,8.0
2026-01-31T02:00:00Z,MTR,4.64,55.7,989.5,11.05,2,31,0.5,0.86603,0.50836,0.86115,4.94,6.29,8.0
2026-01-31T03:00:00Z,MTR,4.94,60.5,988.9,11.79,3,31,0.70711,0.70711,0.50836,0.86115,5.9,5.82,8.0
2026-01-31T04:00:00Z,MTR,5.9,59.8,987.6,6.3,4,31,0.86603,0.5,0.50836,0.86115,5.96,6.54,8.0
2026-01-31T05:00:00Z,MTR,5.96,59.2,986.7,8.71,5,31,0.96593,0.25882,0.50836,0.86115,6.07,6.44,8.0
2026-01-31T06:00:00Z,MTR,6.07,72.7,986.4,11.37,6,31,1.0,0.0,0.50836,0.86115,7.31,6.73,8.0
2026-01-31T07:00:00Z,MTR,7.31,56.6,984.4,7.07,7,31,0.96593,-0.25882,0.50836,0.86115,6.29,7.09,8.0
2026-01-31T08:00:00Z,MTR,6.29,57.6,982.1,12.89,8,31,0.86603,-0.5,0.50836,0.86115,5.82,5.95,8.0
2026-01-31T09:00:00Z,MTR,5.82,67.9,981.5,13.1,9,31,0.70711,-0.70711,0.50836,0.86115,6.54,4.78,8.0
2026-01-31T10:00:00Z,MTR,6.54,65.4,978.9,7.64,10,31,0.5,-0.86603,0.50836,0.86115,6.44,5.47,8.0
2026-01-31T11:00:00Z,MTR,6.44,56.6,978.8,6.84,11,31,0.25882,-0.96593,0.50836,0.86115,6.73,4.92,8.0
2026-01-31T12:00:00Z,MTR,6.73,75.5,975.0,12.04,12,31,0.0,-1.0,0.50836,0.86115,7.09,4.15,8.0
2026-01-31T13:00:00Z,MTR,7.09,74.3,976.2,14.3,13,31,-0.25882,-0.96593,0.50836,0.86115,5.95,4.22,8.0
2026-01-31T14:00:00Z,MTR,5.95,77.0,976.4,9.33,14,31,-0.5,-0.86603,0.50836,0.86115,4.78,4.76,8.0
2026-01-31T15:00:00Z,MTR,4.78,68.6,976.2,8.37,15,31,-0.70711,-0.70711,0.50836,0.86115,5.47,8.0,8.0
2026-01-31T16:00:00Z,MTR,5.47,62.1,977.3,12.2,16,31,-0.86603,-0.5,0.50836,0.86115,4.92,8.0,8.0
2026-01-31T17:00:00Z,MTR,4.92,64.5,979.6,12.58,17,31,-0.96593,-0.25882,0.50836,0.86115,4.15,8.0,8.0
2026-01-31T18:00:00Z,MTR,4.15,57.7,980.6,9.61,18,31,-1.0,-0.0,0.50836,0.86115,4.22,8.0,8.0
2026-01-31T19:00:00Z,MTR,4.22,79.4,976.4,11.15,19,31,-0.96593,0.25882,0.50836,0.86115,4.76,8.0,8.0
2026-01-31T20:00:00Z,MTR,4.76,80.8,973.6,14.57,20,31,-0.86603,0.5,0.50836,0.86115,8.0,8.0,8.0
2026-01-31T21:00:00Z,MTR,8.0,83.0,972.0,12.08,21,31,-0.70711,0.70711,0.50836,0.86115,8.0,8.0,8.0
2026-01-31T22:00:00Z,MTR,8.0,80.8,971.8,14.06,22,31,-0.5,0.86603,0.50836,0.86115,8.0,8.0,8.0
2026-01-31T23:00:00Z,MTR,8.0,70.1,972.5,15.13,23,31,-0.25882,0.96593,0.50836,0.86115,8.0,8.0,7.6
2026-02-01T00:00:00Z,MTR,8.0,76.5,971.0,14.96,0,32,0.0,1.0,0.52309,0.85227,8.0,8.0,7.25
2026-02-01T01:00:00Z,MTR,8.0,81.9,971.2,13.65,1,32,0.25882,0.96593,0.52309,0.85227,8.0,8.0,6.95
2026-02-01T02:00:00Z,MTR,8.0,72.0,969.8,17.54,2,32,0.5,0.86603,0.52309,0.85227,8.0,8.0,6.18
2026-02-01T03:00:00Z,MTR,8.0,83.4,968.8,16.41,3,32,0.70711,0.70711,0.52309,0.85227,8.0,8.0,6.57
2026-02-01T04:00:00Z,MTR,8.0,87.0,966.4,15.0,4,32,0.86603,0.5,0.52309,0.85227,8.0,8.0,7.41
2026-02-01T05:00:00Z,MTR,8.0,95.3,965.1,13.56,5,32,0.96593,0.25882,0.52309,0.85227,8.0,8.0,8.0
2026-02-01T06:00:00Z,MTR,8.0,92.3,963.1,18.77,6,32,1.0,0.0,0.52309,0.85227,8.0,8.0,8.0
2026-02-01T07:00:00Z,MTR,8.0,91.2,962.0,19.22,7,32,0.96593,-0.25882,0.52309,0.85227,8.0,8.0,8.0
2026-02-01T08:00:00Z,MTR,8.0,85.4,964.6,16.1,8,32,0.86603,-0.5,0.52309,0.85227,8.0,8.0,8.0
2026-02-01T09:00:00Z,MTR,8.0,89.3,963.6,17.2,9,32,0.70711,-0.70711,0.52309,0.85227,8.0,8.0,8.0
2026-02-01T10:00:00Z,MTR,8.0,83.9,969.0,16.22,10,32,0.5,-0.86603,0.52309,0.85227,8.0,8.0,8.0
2026-02-01T11:00:00Z,MTR,8.0,69.5,970.4,17.56,11,32,0.25882,-0.96593,0.52309,0.85227,8.0,8.0,8.0
2026-02-01T12:00:00Z,MTR,8.0,79.6,971.3,15.85,12,32,0.0,-1.0,0.52309,0.85227,8.0,8.0,8.0
2026-02-01T13:00:00Z,MTR,8.0,66.2,970.2,15.32,13,32,-0.25882,-0.96593,0.52309,0.85227,8.0,8.0,8.0
2026-02-01T14:00:00Z,MTR,8.0,66.4,972.1,15.68,14,32,-0.5,-0.86603,0.52309,0.85227,8.0,8.0,8.0
2026-02-01T15:00:00Z,MTR,8.0,78.6,971.5,16.29,15,32,-0.70711,-0.70711,0.52309,0.85227,8.0,8.0,8.0
2026-02-01T16:00:00Z,MTR,8.0,79.3,972.3,14.27,16,32,-0.86603,-0.5,0.52309,0.85227,8.0,8.0,8.0
2026-02-01T17:00:00Z,MTR,8.0,65.0,977.5,13.84,17,32,-0.96593,-0.25882,0.52309,0.85227,8.0,7.6,7.01
2026-02-01T18:00:00Z,MTR,8.0,76.0,977.6,10.61,18,32,-1.0,-0.0,0.52309,0.85227,8.0,7.25,5.01
2026-02-01T19:00:00Z,MTR,8.0,76.6,980.0,13.23,19,32,-0.96593,0.25882,0.52309,0.85227,8.0,6.95,5.7
2026-02-01T20:00:00Z,MTR,8.0,73.1,979.0,10.18,20,32,-0.86603,0.5,0.52309,0.85227,8.0,6.18,5.37
2026-02-01T21:00:00Z,MTR,8.0,68.5,979.2,9.43,21,32,-0.70711,0.70711,0.52309,0.85227,8.0,6.57,4.7
2026-02-01T22:00:00Z,MTR,8.0,67.4,982.6,11.79,22,32,-0.5,0.86603,0.52309,0.85227,7.6,7.41,5.6
2026-02-01T23:00:00Z,MTR,7.6,66.6,981.6,8.86,23,32,-0.25882,0.96593,0.52309,0.85227,7.25,8.0,4.86
2026-02-02T00:00:00Z,MTR,7.25,63.6,985.0,8.31,0,33,0.0,1.0,0.53768,0.84315,6.95,8.0,5.11
2026-02-02T01:00:00Z,MTR,6.95,56.9,986.2,10.76,1,33,0.25882,0.96593,0.53768,0.84315,6.18,8.0,3.51
2026-02-02T02:00:00Z,MTR,6.18,61.1,985.1,10.03,2,33,0.5,0.86603,0.53768,0.84315,6.57,8.0,3.73
2026-02-02T03:00:00Z,MTR,6.57,62.3,986.2,10.39,3,33,0.70711,0.70711,0.53768,0.84315,7.41,8.0,6.18
2026-02-02T04:00:00Z,MTR,7.41,61.9,987.8,9.89,4,33,0.86603,0.5,0.53768,0.84315,8.0,8.0,5.77
2026-02-02T05:00:00Z,MTR,8.0,67.1,988.6,25.92,5,33,0.96593,0.25882,0.53768,0.84315,8.0,8.0,5.86
2026-02-02T06:00:00Z,MTR,8.0,61.8,985.5,24.51,6,33,1.0,0.0,0.53768,0.84315,8.0,8.0,6.27
2026-02-02T07:00:00Z,MTR,8.0,68.7,984.0,28.55,7,33,0.96593,-0.25882,0.53768,0.84315,8.0,8.0,6.7
2026-02-02T08:00:00Z,MTR,8.0,68.2,983.5,26.67,8,33,0.86603,-0.5,0.53768,0.84315,8.0,8.0,7.77
2026-02-02T09:00:00Z,MTR,8.0,79.8,983.2,27.45,9,33,0.70711,-0.70711,0.53768,0.84315,8.0,8.0,6.24
2026-02-02T10:00:00Z,MTR,8.0,70.0,984.3,26.84,10,33,0.5,-0.86603,0.53768,0.84315,8.0,8.0,7.62
2026-02-02T11:00:00Z,MTR,8.0,72.9,984.4,29.74,11,33,0.25882,-0.96593,0.53768,0.84315,8.0,7.01,6.29
2026-02-02T12:00:00Z,MTR,8.0,75.7,981.8,25.07,12,33,0.0,-1.0,0.53768,0.84315,8.0,5.01,5.77
2026-02-02T13:00:00Z,MTR,8.0,74.8,982.4,26.57,13,33,-0.25882,-0.96593,0.53768,0.84315,8.0,5.7,5.8
2026-02-02T14:00:00Z,MTR,8.0,59.9,983.4,28.0,14,33,-0.5,-0.86603,0.53768,0.84315,8.0,5.37,6.01
2026-02-02T15:00:00Z,MTR,8.0,67.9,984.2,26.7,15,33,-0.70711,-0.70711,0.53768,0.84315,8.0,4.7,5.67
2026-02-02T16:00:00Z,MTR,8.0,70.0,985.9,25.12,16,33,-0.86603,-0.5,0.53768,0.84315,7.01,5.6,5.06
2026-02-02T17:00:00Z,MTR,7.01,65.1,987.1,21.85,17,33,-0.96593,-0.25882,0.53768,0.84315,5.01,4.86,4.81
2026-02-02T18:00:00Z,MTR,5.01,56.6,987.5,24.97,18,33,-1.0,-0.0,0.53768,0.84315,5.7,5.11,4.24
2026-02-02T19:00:00Z,MTR,5.7,60.7,987.0,26.44,19,33,-0.96593,0.25882,0.53768,0.84315,5.37,3.51,4.82
2026-02-02T20:00:00Z,MTR,5.37,65.2,983.7,27.91,20,33,-0.86603,0.5,0.53768,0.84315,4.7,3.73,5.08
2026-02-02T21:00:00Z,MTR,4.7,70.2,984.3,26.29,21,33,-0.70711,0.70711,0.53768,0.84315,5.6,6.18,5.2
2026-02-02T22:00:00Z,MTR,5.6,70.3,984.5,28.66,22,33,-0.5,0.86603,0.53768,0.84315,4.86,5.77,5.91
2026-02-02T23:00:00Z,MTR,4.86,75.3,984.8,25.07,23,33,-0.25882,0.96593,0.53768,0.84315,5.11,5.86,6.12
2026-02-03T00:00:00Z,MTR,5.11,71.1,982.4,28.04,0,34,0.0,1.0,0.5521,0.83378,3.51,6.27,5.79
2026-02-03T01:00:00Z,MTR,3.51,69.2,980.4,11.94,1,34,0.25882,0.96593,0.5521,0.83378,3.73,6.7,4.54
2026-02-03T02:00:00Z,MTR,3.73,59.0,982.5,10.67,2,34,0.5,0.86603,0.5521,0.83378,6.18,7.77,6.13
2026-02-03T03:00:00Z,MTR,6.18,64.7,982.5,9.89,3,34,0.70711,0.70711,0.5521,0.83378,5.77,6.24,7.19
2026-02-03T04:00:00Z,MTR,5.77,75.6,983.9,10.3,4,34,0.86603,0.5,0.5521,0.83378,5.86,7.62,6.52
2026-02-03T05:00:00Z,MTR,5.86,66.0,984.0,11.09,5,34,0.96593,0.25882,0.5521,0.83378,6.27,6.29,7.39
2026-02-03T06:00:00Z,MTR,6.27,61.0,984.3,10.25,6,34,1.0,0.0,0.5521,0.83378,6.7,5.77,8.0
2026-02-03T07:00:00Z,MTR,6.7,62.5,986.2,5.46,7,34,0.96593,-0.25882,0.5521,0.83378,7.77,5.8,7.58
2026-02-03T08:00:00Z,MTR,7.77,67.7,985.5,9.9,8,34,0.86603,-0.5,0.5521,0.83378,6.24,6.01,8.0
2026-02-03T09:00:00Z,MTR,6.24,64.1,985.9,8.42,9,34,0.70711,-0.70711,0.5521,0.83378,7.62,5.67,8.0
2026-02-03T10:00:00Z,MTR,7.62,66.1,985.4,7.94,10,34,0.5,-0.86603,0.5521,0.83378,6.29,5.06,8.0
2026-02-03T11:00:00Z,MTR,6.29,68.4,985.1,12.17,11,34,0.25882,-0.96593,0.5521,0.83378,5.77,4.81,7.46
2026-02-03T12:00:00Z,MTR,5.77,63.0,985.1,7.62,12,34,0.0,-1.0,0.5521,0.83378,5.8,4.24,7.76
2026-02-03T13:00:00Z,MTR,5.8,62.8,986.1,7.51,13,34,-0.25882,-0.96593,0.5521,0.83378,6.01,4.82,6.91
2026-02-03T14:00:00Z,MTR,6.01,57.6,985.8,4.75,14,34,-0.5,-0.86603,0.5521,0.83378,5.67,5.08,6.19
2026-02-03T15:00:00Z,MTR,5.67,56.5,988.8,11.12,15,34,-0.70711,-0.70711,0.5521,0.83378,5.06,5.2,6.29
2026-02-03T16:00:00Z,MTR,5.06,59.9,987.8,10.35,16,34,-0.86603,-0.5,0.5521,0.83378,4.81,5.91,5.51
2026-02-03T17:00:00Z,MTR,4.81,52.5,988.2,7.77,17,34,-0.96593,-0.25882,0.5521,0.83378,4.24,6.12,4.86
2026-02-03T18:00:00Z,MTR,4.24,61.5,988.2,9.66,18,34,-1.0,-0.0,0.5521,0.83378,4.82,5.79,3.99
2026-02-03T19:00:00Z,MTR,4.82,50.2,991.7,2.83,19,34,-0.96593,0.25882,0.5521,0.83378,5.08,4.54,4.26
2026-02-03T20:00:00Z,MTR,5.08,55.5,992.7,7.87,20,34,-0.86603,0.5,0.5521,0.83378,5.2,6.13,4.97
2026-02-03T21:00:00Z,MTR,5.2,53.5,995.3,4.34,21,34,-0.70711,0.70711,0.5521,0.83378,5.91,7.19,3.47
2026-02-03T22:00:00Z,MTR,5.91,48.6,993.3,11.82,22,34,-0.5,0.86603,0.5521,0.83378,6.12,6.52,2.79
2026-02-03T23:00:00Z,MTR,6.12,54.8,994.6,7.94,23,34,-0.25882,0.96593,0.5521,0.83378,5.79,7.39,1.24
2026-02-04T00:00:00Z,MTR,5.79,39.4,997.0,5.77,0,35,0.0,1.0,0.56636,0.82416,4.54,8.0,1.46
2026-02-04T01:00:00Z,MTR,4.54,51.5,997.8,4.5,1,35,0.25882,0.96593,0.56636,0.82416,6.13,7.58,1.83
2026-02-04T02:00:00Z,MTR,6.13,48.4,1000.4,2.74,2,35,0.5,0.86603,0.56636,0.82416,7.19,8.0,1.44
2026-02-04T03:00:00Z,MTR,7.19,50.0,1000.0,5.68,3,35,0.70711,0.70711,0.56636,0.82416,6.52,8.0,1.61
2026-02-04T04:00:00Z,MTR,6.52,44.1,1003.1,1.79,4,35,0.86603,0.5,0.56636,0.82416,7.39,8.0,2.51
2026-02-04T05:00:00Z,MTR,7.39,34.8,1007.7,0.2,5,35,0.96593,0.25882,0.56636,0.82416,8.0,7.46,4.23
2026-02-04T06:00:00Z,MTR,8.0,36.8,1007.2,4.9,6,35,1.0,0.0,0.56636,0.82416,7.58,7.76,4.16
2026-02-04T07:00:00Z,MTR,7.58,36.1,1006.6,2.86,7,35,0.96593,-0.25882,0.56636,0.82416,8.0,6.91,4.73
2026-02-04T08:00:00Z,MTR,8.0,40.7,1009.5,0.2,8,35,0.86603,-0.5,0.56636,0.82416,8.0,6.19,5.57
2026-02-04T09:00:00Z,MTR,8.0,41.5,1012.4,1.48,9,35,0.70711,-0.70711,0.56636,0.82416,8.0,6.29,7.25
2026-02-04T10:00:00Z,MTR,8.0,34.2,1011.3,0.2,10,35,0.5,-0.86603,0.56636,0.82416,7.46,5.51,7.71
2026-02-04T11:00:00Z,MTR,7.46,29.7,1010.4,0.2,11,35,0.25882,-0.96593,0.56636,0.82416,7.76,4.86,8.0
2026-02-04T12:00:00Z,MTR,7.76,33.9,1009.7,0.26,12,35,0.0,-1.0,0.56636,0.82416,6.91,3.99,7.99
2026-02-04T13:00:00Z,MTR,6.91,42.8,1007.1,0.2,13,35,-0.25882,-0.96593,0.56636,0.82416,6.19,4.26,8.0
2026-02-04T14:00:00Z,MTR,6.19,43.3,1005.4,3.22,14,35,-0.5,-0.86603,0.56636,0.82416,6.29,4.97,7.7
2026-02-04T15:00:00Z,MTR,6.29,42.3,1003.5,2.03,15,35,-0.70711,-0.70711,0.56636,0.82416,5.51,3.47,7.37
2026-02-04T16:00:00Z,MTR,5.51,42.9,1002.0,4.01,16,35,-0.86603,-0.5,0.56636,0.82416,4.86,2.79,6.09
2026-02-04T17:00:00Z,MTR,4.86,36.3,1001.9,5.21,17,35,-0.96593,-0.25882,0.56636,0.82416,3.99,1.24,6.68
2026-02-04T18:00:00Z,MTR,3.99,44.4,1002.1,8.52,18,35,-1.0,-0.0,0.56636,0.82416,4.26,1.46,6.71
2026-02-04T19:00:00Z,MTR,4.26,40.5,1004.6,6.92,19,35,-0.96593,0.25882,0.56636,0.82416,4.97,1.83,6.47
2026-02-04T20:00:00Z,MTR,4.97,41.8,1002.3,4.17,20,35,-0.86603,0.5,0.56636,0.82416,3.47,1.44,4.82
2026-02-04T21:00:00Z,MTR,3.47,43.8,1003.6,3.2,21,35,-0.70711,0.70711,0.56636,0.82416,2.79,1.61,5.29
2026-02-04T22:00:00Z,MTR,2.79,52.5,1002.5,4.21,22,35,-0.5,0.86603,0.56636,0.82416,1.24,2.51,4.76
2026-02-04T23:00:00Z,MTR,1.24,43.8,1001.7,1.54,23,35,-0.25882,0.96593,0.56636,0.82416,1.46,4.23,4.18
2026-02-05T00:00:00Z,MTR,1.46,45.9,1002.2,0.2,0,36,0.0,1.0,0.58045,0.81429,1.83,4.16,2.99
2026-02-05T01:00:00Z,MTR,1.83,46.7,999.2,3.98,1,36,0.25882,0.96593,0.58045,0.81429,1.44,4.73,2.85
2026-02-05T02:00:00Z,MTR,1.44,48.1,999.0,8.09,2,36,0.5,0.86603,0.58045,0.81429,1.61,5.57,2.67
2026-02-05T03:00:00Z,MTR,1.61,54.8,998.4,8.25,3,36,0.70711,0.70711,0.58045,0.81429,2.51,7.25,4.1
2026-02-05T04:00:00Z,MTR,2.51,50.2,998.2,5.24,4,36,0.86603,0.5,0.58045,0.81429,4.23,7.71,3.75
2026-02-05T05:00:00Z,MTR,4.23,53.2,997.6,6.23,5,36,0.96593,0.25882,0.58045,0.81429,4.16,8.0,3.68
2026-02-05T06:00:00Z,MTR,4.16,51.3,1000.8,3.02,6,36,1.0,0.0,0.58045,0.81429,4.73,7.99,3.74
2026-02-05T07:00:00Z,MTR,4.73,50.1,998.2,5.04,7,36,0.96593,-0.25882,0.58045,0.81429,5.57,8.0,3.63
2026-02-05T08:00:00Z,MTR,5.57,51.7,995.8,4.35,8,36,0.86603,-0.5,0.58045,0.81429,7.25,7.7,7.88
2026-02-05T09:00:00Z,MTR,7.25,56.9,993.3,5.18,9,36,0.70711,-0.70711,0.58045,0.81429,7.71,7.37,8.0
2026-02-05T10:00:00Z,MTR,7.71,53.4,990.9,8.74,10,36,0.5,-0.86603,0.58045,0.81429,8.0,6.09,4.31
2026-02-05T11:00:00Z,MTR,8.0,55.5,988.5,7.13,11,36,0.25882,-0.96593,0.58045,0.81429,7.99,6.68,4.15
2026-02-05T12:00:00Z,MTR,7.99,54.5,989.4,9.02,12,36,0.0,-1.0,0.58045,0.81429,8.0,6.71,3.83
2026-02-05T13:00:00Z,MTR,8.0,54.2,990.6,7.34,13,36,-0.25882,-0.96593,0.58045,0.81429,7.7,6.47,4.02
2026-02-05T14:00:00Z,MTR,7.7,54.4,988.1,11.31,14,36,-0.5,-0.86603,0.58045,0.81429,7.37,4.82,3.52
2026-02-05T15:00:00Z,MTR,7.37,54.7,985.2,10.54,15,36,-0.70711,-0.70711,0.58045,0.81429,6.09,5.29,3.4
2026-02-05T16:00:00Z,MTR,6.09,59.1,984.8,10.07,16,36,-0.86603,-0.5,0.58045,0.81429,6.68,4.76,3.63
2026-02-05T17:00:00Z,MTR,6.68,53.0,982.5,7.48,17,36,-0.96593,-0.25882,0.58045,0.81429,6.71,4.18,3.69
2026-02-05T18:00:00Z,MTR,6.71,66.8,982.4,9.38,18,36,-1.0,-0.0,0.58045,0.81429,6.47,2.99,4.55
2026-02-05T19:00:00Z,MTR,6.47,67.1,981.6,10.54,19,36,-0.96593,0.25882,0.58045,0.81429,4.82,2.85,5.0
2026-02-05T20:00:00Z,MTR,4.82,74.6,977.7,12.05,20,36,-0.86603,0.5,0.58045,0.81429,5.29,2.67,4.96
2026-02-05T21:00:00Z,MTR,5.29,64.7,979.5,12.67,21,36,-0.70711,0.70711,0.58045,0.81429,4.76,4.1,5.02
2026-02-05T22:00:00Z,MTR,4.76,69.7,981.7,12.78,22,36,-0.5,0.86603,0.58045,0.81429,4.18,3.75,6.48
2026-02-05T23:00:00Z,MTR,4.18,64.6,979.4,10.2,23,36,-0.25882,0.96593,0.58045,0.81429,2.99,3.68,5.78
2026-02-06T00:00:00Z,MTR,2.99,75.1,977.7,13.12,0,37,0.0,1.0,0.59438,0.80419,2.85,3.74,5.99
2026-02-06T01:00:00Z,MTR,2.85,62.2,977.3,12.05,1,37,0.25882,0.96593,0.59438,0.80419,2.67,3.63,5.27
2026-02-06T02:00:00Z,MTR,2.67,70.0,977.1,10.85,2,37,0.5,0.86603,0.59438,0.80419,4.1,7.88,5.96
2026-02-06T03:00:00Z,MTR,4.1,68.5,977.5,9.8,3,37,0.70711,0.70711,0.59438,0.80419,3.75,8.0,6.65
2026-02-06T04:00:00Z,MTR,3.75,71.7,980.3,10.35,4,37,0.86603,0.5,0.59438,0.80419,3.68,4.31,6.71
2026-02-06T05:00:00Z,MTR,3.68,72.8,979.2,10.33,5,37,0.96593,0.25882,0.59438,0.80419,3.74,4.15,7.97
2026-02-06T06:00:00Z,MTR,3.74,78.4,977.0,14.48,6,37,1.0,0.0,0.59438,0.80419,3.63,3.83,8.0
2026-02-06T07:00:00Z,MTR,3.63,64.7,974.0,12.64,7,37,0.96593,-0.25882,0.59438,0.80419,7.88,4.02,8.0
2026-02-06T08:00:00Z,MTR,7.88,84.6,972.3,14.79,8,37,0.86603,-0.5,0.59438,0.80419,8.0,3.52,7.7
2026-02-06T09:00:00Z,MTR,8.0,71.4,972.1,10.2,9,37,0.70711,-0.70711,0.59438,0.80419,4.31,3.4,8.0
2026-02-06T10:00:00Z,MTR,4.31,82.6,975.2,14.25,10,37,0.5,-0.86603,0.59438,0.80419,4.15,3.63,8.0
2026-02-06T11:00:00Z,MTR,4.15,86.4,974.1,14.42,11,37,0.25882,-0.96593,0.59438,0.80419,3.83,3.69,7.86
2026-02-06T12:00:00Z,MTR,3.83,79.6,974.4,10.11,12,37,0.0,-1.0,0.59438,0.80419,4.02,4.55,8.0
2026-02-06T13:00:00Z,MTR,4.02,69.7,974.4,11.29,13,37,-0.25882,-0.96593,0.59438,0.80419,3.52,5.0,8.0
2026-02-06T14:00:00Z,MTR,3.52,65.5,976.6,10.97,14,37,-0.5,-0.86603,0.59438,0.80419,3.4,4.96,6.79
2026-02-06T15:00:00Z,MTR,3.4,63.4,981.2,10.37,15,37,-0.70711,-0.70711,0.59438,0.80419,3.63,5.02,5.87
